RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
394358,20,"Baltimore, MD",msa,MD,12015.948089224767,12695.393015017116,13317.637309997614,13564.94573019904,13241.240765837189,12848.342234863589,12576.514189970121,12427.846030831619,12206.499378159264,11620.83026488673,11301.522673881991,11321.443164308992,11953.492735375099,12412.733116878326,13186.399454674616,13563.148646306872,13624.094891149813,13243.493424991166,12954.644321733935,12698.848385387924,11998.969225977526,11475.40221671793,11203.480086849231,12181.215588490944,12778.213299008976,13007.685279508281,12942.760057586003,13292.740488850644,14152.118671206006,14405.110294878848,14625.372855961177,14579.14444965205,14235.387324237427,13746.848474646098,13632.986477012562,14291.15515498403,15271.54715230439,16626.912746446465,18135.285196474346,19030.316505228755,18451.178780629893,17022.518489906073,15781.371628530296,15163.94062705816,14811.88138103031,13866.45434112942,13617.978410434358,13544.560158159604,15607.3679736571,16797.231071231767,18225.266420515396,18122.123785616346,17755.90012845869,16962.617341327066,16185.668048015024,16345.968579459193,16051.079135489112,15149.649550273027,14579.621078754863,14853.459487173051,16406.062684516935,17447.37068297136,18716.22271510651,19700.01966493295,19708.122814223436,18848.556058668004,16935.52450038177,16424.80930834523,15554.902545864761,14968.614883456596,13967.016633619096,14409.828903460168,15220.753911252832,16542.11805643026,17208.861603590023,17840.3951604458
395121,21,"St. Louis, MO",msa,MO,8875.87461495017,9351.566606436327,9726.66827189974,10026.370451153625,9977.600577146179,9769.375612529175,9577.341923742048,9336.013468066121,9101.812479636632,8742.77370263503,8654.211872758258,8808.331435580625,9342.14842788415,9954.807112204697,10492.104507761765,10670.912678039136,10558.40007935407,10396.99427867036,10074.501986857094,9724.810164642857,9311.406881751747,8824.59039517855,8842.063357999179,9343.428090480484,9858.456660784896,9788.279743456025,9811.18705860895,10236.143595975784,11242.874828442822,11590.786996259036,11897.226438444452,11394.494077161778,11052.125167367978,10233.53672709596,10295.187756692001,10469.218052912995,11686.687195391702,12946.612488188892,13972.30777719029,14540.397648635675,14338.56842981445,14020.112048549772,13203.734704113152,12542.600327313923,11981.425566016167,11760.183527142479,13048.917798205026,13158.7629195592,14131.064637292142,13282.014392575598,13849.7619774877,13879.188094614117,14060.750248104954,13941.410658616696,13317.884838437001,12929.55597840528,12660.759411868685,12109.044252205167,12021.456850900315,11952.089857147826,12533.208447971881,13455.721285535845,14241.433576695936,15037.962988535504,14883.173750746559,14225.121411776583,13424.601181407103,12459.75982998981,12064.15922994181,11252.297896337792,10786.703793440269,10994.378266863454,11529.29692595697,12528.465649492087,13204.288700383666,13917.423207328533
394943,22,"Orlando, FL",msa,FL,11433.624451226124,11684.277306553726,11682.926067420507,11502.672105442216,11149.052176674477,10605.409739824327,10192.594209067915,9843.270043400864,9580.0282620782,9291.978596792816,9180.576666092897,9541.734916865029,9855.079912436331,10228.19850698946,10346.951422913353,10464.17466864622,10251.889246162435,10138.429372948309,9988.68163273973,9898.861679415211,9557.736004229655,9330.331289418145,9275.447123987267,9943.114668742195,10463.755061086207,10434.769468982624,10087.605314898816,9758.310707101013,9980.821412577383,10095.71624570629,10217.680965411331,10213.65502886149,10352.677754474911,10294.999531901454,10730.480243446365,11173.196345980956,11952.990521296806,,,,,15941.309242325515,15371.068653491457,15442.740448388773,15683.508486319426,16132.001235925081,16634.60120925088,17552.669016196465,20034.004969464728,21768.632954185465,23232.89616400433,22429.131326111903,20828.523348063296,18656.113437477165,16991.03435650928,16348.62742579496,15810.399978692192,15111.325468996838,14805.205089851881,14647.244817798879,15508.017970460593,15594.116770922506,16074.32078186293,16266.338815302419,16428.805643987496,15948.567603087495,15233.466352642929,15008.897288081256,14686.038360995044,14401.00165482422,13875.29063782346,13843.601698143442,14185.785102457507,14593.339509640826,14857.229649909088,14906.87114987428
394458,23,"Charlotte, NC",msa,NC,12203.024713621795,12875.793474144222,12911.821993894124,12630.146837426153,11954.766158291015,11350.151228902343,11105.761418537812,10994.177881988973,10508.136614974605,9540.249432262885,9025.37590875804,9268.734429317634,10099.065372430121,10770.76606665503,11105.708156433762,11136.681725763383,10774.136525907723,10257.483900199311,9901.758601313066,9583.308988605488,9373.860208088625,9140.014807141997,9295.351511736646,10507.452768118541,11280.701463952253,11104.729381753175,10958.730935518362,11414.585733402191,12669.599294508394,13346.009614878252,14281.5557239506,14864.853443842394,14502.385159548876,13984.468287633375,14347.53432572273,15657.765515040513,17433.13244928361,19336.060445425395,20897.894972670638,21652.1898899525,20318.66824082176,19051.92346940892,17374.798406131977,17242.27733168946,17074.22112904391,16471.54987584564,16429.57621870571,18047.171247500926,20030.3714005825,21879.927139353586,21420.47053189637,21241.294823143617,19736.6972005836,18153.417392619216,16431.072857979303,15302.898330459842,14620.190326819938,13878.844912108076,13238.98019441063,13171.36198062347,14144.465871775688,15487.41094482126,16826.59592322167,17554.695013402077,18300.88151636782,17989.629703640192,17529.414196058133,16412.398310603883,15741.566661349125,14911.246414078445,13843.371060719446,13817.15599404725,14145.867036744661,15234.182227900359,15476.571448467716,15637.042866806338
395055,24,"San Antonio, TX",msa,TX,9713.288602752926,9961.017507846622,10109.539696487254,9781.244455599508,9363.514075674206,9196.055016005628,8980.920864025078,8555.991204782058,8091.272543117347,7744.221487748703,7740.094398652834,7838.841005649912,8423.229371519059,8666.406192963725,9198.510684189356,9137.807998200346,9122.980124355337,8760.8811594277,8604.842337610176,8364.375203063291,8235.152536638776,7867.676648637221,8199.115163794762,8978.774877602655,9664.870212129868,9486.717675408805,9228.873032128375,9202.792903641808,9581.539117908795,9606.943151046471,9841.188734965774,10079.235589616887,10387.880707462002,10314.608587528011,10924.323632228654,11837.159905028595,13131.480519760975,14346.648947429358,15635.24738903006,16713.837468392583,16947.716496629135,16763.017866757997,16168.649453163489,15891.461466700543,14735.692675850869,14377.340332323018,14315.053989857071,15256.3142040807,16051.227330616655,16297.522134387029,17528.763864666926,18507.840073824238,18369.011645640556,17070.259457561642,15490.606633981797,14770.817246478995,13779.052628780759,13020.891064860376,12658.215591063685,12521.509858045725,12904.626043236209,13176.515365901954,13642.393859007556,13602.38628637066,13551.82817748533,13222.99009137054,12941.357155959582,12904.614417404933,12725.215685687477,12537.968228738342,12336.75895493879,12238.809411083595,12246.389669390099,12166.504100101336,12291.957609752324,12408.003429523771
394998,25,"Portland, OR",msa,OR,16547.7424992469,16907.66055186294,16483.924592865405,16591.47751868221,16435.172468848166,16006.793244022701,15721.03573437003,15174.919466444268,14828.476566560521,14170.215878147772,14372.767192486617,14824.59758122983,15453.654012233454,15591.990025876343,15501.795731263084,15466.017670730915,15024.893914902073,14595.40915458808,14297.28045977681,14015.294076048362,13470.402628719012,12498.069868063782,12994.084789416802,14846.661808473373,17069.07280671054,17000.505539752343,16344.051535223558,16021.95657986375,17234.81524255968,18507.089217454934,19310.30360219873,19437.55633362736,19160.64948008957,19404.42475775626,20505.05745083489,22066.599973975506,23443.362185206566,24311.228799792752,26045.538070523657,27696.42068210157,27901.744323308867,26596.960920927315,24758.649640797976,23285.083562151456,22026.28600813705,20051.719830794227,20491.712414657053,21155.680368974805,23843.830837207894,25821.25353958089,27086.523195358528,26839.516421481258,25388.77275255055,23894.41828072659,23187.409622323383,22442.192558261242,22156.009753562947,21019.98061276182,21900.653662458033,22843.783789932048,24276.413810316397,25322.055224569824,26071.97885955421,26931.934853759027,25752.750279804543,24827.903334308256,23908.557827746987,23327.752442208777,22148.368062516176,20348.4235369926,19670.151745072188,19861.627079698617,20792.759681073392,22027.01578155441,22677.814333318776,23109.225506939652
395045,26,"Sacramento, CA",msa,CA,16165.766877565824,15822.478078802698,15853.2771120147,15602.309587270574,15645.837055504939,15510.809248518579,15290.960352373322,14849.912592391867,14426.564903636701,14509.910779023005,14221.162670429223,14187.7652351528,14167.19344938186,14691.214172951528,15033.761926152942,15328.652554063396,15846.66236340168,16309.118884388407,16245.340501681052,15631.957777596277,14893.766607109277,15268.531928595146,15589.801815389985,17119.32887569463,17860.982560599048,17787.132293100116,16656.921938647185,15625.984329001702,16477.099602072896,17445.307761529733,19581.756152229296,21464.111690051286,22768.995653139234,23111.619267908525,24699.50374513528,25804.484078335965,27157.44819159321,29198.484147841853,34530.746956609495,39221.011428752965,38435.42776680782,33522.61471378352,28204.735778873135,26462.686831446754,26406.339056232096,25586.117856966495,26208.073421093333,26688.43845786263,29575.530377998566,29014.283037447527,28688.315738342633,26745.394562338406,25702.03116109582,24209.220567493092,23453.074583454687,23256.77122480054,23564.071556528364,23186.199145863935,23199.69622155552,23039.89040053003,25336.923991065007,26691.610861176392,28119.364996071094,28273.952386798443,29099.04659470571,30113.631053609788,29363.659371372192,27401.162143145135,24811.913461494838,22509.34830554175,21853.9376736207,21544.991811404503,21933.464957307882,22677.433856955526,23468.467395353262,24729.195361049726
394982,27,"Pittsburgh, PA",msa,PA,9672.92461780039,10342.865661701057,10833.95179449514,10991.171987630007,10566.911550613506,10188.105814122071,9781.311555118056,9646.990291955435,9219.848991020515,9026.837855849735,8880.022214176925,9402.59732959585,9889.230227240112,10311.634796203554,10427.524675740793,10549.765757326839,10615.34920428171,10509.760725919192,10276.47304796232,9901.922975604977,9527.358741411508,8998.140721097565,9116.77066931966,10278.503278242619,12020.228848447769,12419.59939638966,12162.051645085376,11324.106387408721,11561.079065543461,11525.705402515281,11425.274713950092,11265.91393896991,10728.124893583821,10315.979185019403,10259.224659282458,10564.07288359531,12381.303535015832,14069.683226850088,15610.080665940586,15675.638546675798,14943.036913894868,14216.785217205632,13226.091618795275,12609.726749062096,12309.842187418426,12199.234919279146,12033.752247877319,12892.254170821936,13755.5331286749,14628.985322688366,14477.553748240962,14589.078258967835,14551.515357180591,14297.227684981966,13643.064641574683,13188.840260106575,12427.935940314046,12053.566376362412,11664.36178944108,11919.824627109418,12706.211246985587,13835.79470744862,15029.522011443696,15037.086987834044,15097.072655053948,14718.544019039866,14374.51511072243,13670.86574980701,12378.922779699258,11901.893422327112,11400.972346267414,11997.843354558507,12573.337653020062,13734.23639470042,14541.72185755852,14694.285761626523
394466,28,"Cincinnati, OH",msa,OH,9506.884066917119,10254.239487212573,10828.753004957354,11354.27596906104,11126.880792020345,10711.005440134706,10096.438067176648,9840.773627458046,9347.122775377558,9030.904439931941,8739.751626722837,8954.632092417387,9824.534711487511,10672.945266459546,11341.227660945302,11447.983310012523,11400.383377020682,11080.129318192952,10491.109498060598,10000.829892408769,9663.536771110827,9424.615544510421,9274.346556333641,10036.781157618663,10908.745055955833,11197.090798016085,10908.334595195605,10758.897007006477,11572.335587088914,12010.243734975855,12494.865135569338,12237.502251467886,11936.801787320384,11075.643746058986,11359.64125752451,11616.90624887089,13044.717114635734,14407.234193238202,16015.509613006629,16621.63484238718,16155.698677913077,15527.617235442298,14518.832250217538,13595.337267487055,12775.03272274434,12184.204286520573,12251.19516592205,12270.804865816594,13784.02278916139,15226.718250639055,16689.800591900876,16755.357167384893,16201.91601900627,15380.462009340989,14977.959476534139,14290.621807871279,13663.426664779136,12894.938499386879,12765.177076809347,13267.616177119853,14322.58299936075,15208.727888074785,16215.484299518479,16743.970378342234,17072.216640553408,16618.21868756918,15628.103153421349,14914.888384634118,13848.271049185782,13111.158371515388,12476.563771178277,12611.327361519294,13325.314496205612,13889.84705947211,14909.143943223067,14875.015939311566
394355,29,"Austin, TX",msa,TX,13027.38734169222,12952.298056379203,12360.601796304449,12224.211337447246,11911.307997331643,11590.751285527187,11444.763782443231,11210.725256434423,11176.868490238208,10426.099155823857,10422.61463696026,10816.253594203912,11356.076905330972,11514.580991589928,11640.511936553581,11866.40485623639,12016.588921458402,11551.916453445847,11754.565599253474,11081.853742983478,10933.06019830046,10153.35672598891,10630.106224200645,11517.583350156347,13352.085562779526,13721.965471616748,13773.833620847678,13164.623319848994,14325.505522278714,15639.560889786359,16933.819092317764,17841.034571175343,18503.667256862187,19851.719979306898,22569.024635282403,26973.496124926474,31446.140990405827,36812.1660628696,40456.08482365048,43105.16573649011,39435.038864119844,33829.276224880865,27896.98085819591,26159.179154623955,25753.730491339214,25504.010121484065,26787.688059510747,32672.198833660328,38159.953690201524,40731.1124877623,37232.68360821179,33531.3474447089,29635.117860308554,27467.499546927265,25888.66221413745,25578.798024406733,24918.12643770703,24668.09725995077,24133.856364019943,23834.49649831076,24409.506425124302,24936.456031822283,26178.112263669507,25830.043274667765,25429.832096258597,24058.89915631039,23613.82716837662,23655.700080351755,23540.518772877364,22552.058176728515,22322.16810597133,23326.24689320249,24544.957196183623,25040.190261577303,25384.552088614164,25087.945290983305
394775,30,"Las Vegas, NV",msa,NV,11573.833758518667,11434.628527725086,11228.578101577858,11035.841388861494,10834.684815859597,10344.484383456202,9764.45651382654,8925.800406462242,8129.50692240037,7531.646941419024,7224.542490315068,7257.46195857543,7441.142023165609,7661.873005427599,7791.0846906644765,7914.991446352017,7980.93328901377,8066.440218021072,8097.93569502419,8052.856118300496,7962.477128380545,7587.743925827959,7607.652561224221,8838.951898661517,10245.13114827909,10512.665864169108,9544.176585549776,8809.180948562918,9108.013514616721,9435.539014830169,9825.972854654896,9657.248046731793,9699.140262365496,9571.027169596282,10265.19981167255,11448.866130708078,13318.796302530034,15193.61925160832,17449.485944540877,18679.13870605466,19161.945549649598,18403.760675572932,17728.44284599963,16666.38580010888,15857.089258037864,15017.4997849394,16234.653729137995,18239.306218763726,21554.371439174658,23109.891221340487,22943.42249625264,21182.258153433348,19263.168959810093,17773.729416084352,16619.809921459295,15922.269141298586,15825.718521013558,15412.873338769432,15377.135199749335,14891.516732404749,15101.658207324106,15586.29258544265,16533.482620086987,17018.566548270028,16972.136930806697,16918.13201019686,16412.857626130968,15571.498254451682,14464.2820805569,13537.887823261977,13231.800465093804,13229.206489695074,14483.749973955588,15279.98676978716,16055.327371956555,15951.366979921208
